"id";"ip_address";"event_name";"match_no";"time_sec";"robot";"alliance";"action";"location";"result";"points";"timestamp"
"7487";"192.168.1.101";"Week 2 PLANO";"46";"124";"7091";"Red";"scores_algae_processor";"processor";"Failure";"0";"2025-03-09 08:29:36"
"7488";"192.168.1.101";"Week 2 PLANO";"46";"125";"7091";"Red";"scores_algae_processor";"processor";"Failure";"0";"2025-03-09 08:29:38"
"7489";"192.168.1.126";"Week 2 PLANO";"46";"125";"6526";"Blue";"scores_coral_level_1";"reef";"Failure";"0";"2025-03-09 08:29:38"
"7490";"192.168.1.148";"Week 2 PLANO";"46";"126";"1296";"Red";"scores_coral_level_4";"reef";"Success";"4";"2025-03-09 08:29:38"
"7491";"192.168.1.101";"Week 2 PLANO";"46";"127";"7091";"Red";"scores_algae_processor";"processor";"Success";"6";"2025-03-09 08:29:40"
"7492";"192.168.1.132";"Week 2 PLANO";"46";"127";"6171";"Red";"plays_defense";"opponent_side";"Failure";"0";"2025-03-09 08:29:40"
"7493";"192.168.1.148";"Week 2 PLANO";"46";"148";"1296";"Red";"attempts_deep_climb";"barge";"Success";"12";"2025-03-09 08:30:01"
"7494";"192.168.1.126";"Week 2 PLANO";"47";"0";"8816";"Blue";"starting_position_3";"starting_pad";"Success";"0";"2025-03-09 08:39:21"
"7495";"192.168.1.104";"Week 2 PLANO";"47";"0";"148";"Blue";"crosses_starting_line";"starting_line";"Success";"3";"2025-03-09 08:39:21"
"7496";"192.168.1.101";"Week 2 PLANO";"47";"1";"9156";"Red";"starting_position_2";"starting_pad";"Success";"0";"2025-03-09 08:39:22"
"7497";"192.168.1.104";"Week 2 PLANO";"47";"2";"148";"Blue";"auton_center";"starting_pad";"Success";"0";"2025-03-09 08:39:23"
"7498";"192.168.1.126";"Week 2 PLANO";"47";"3";"8816";"Blue";"auton_left";"starting_pad";"Success";"0";"2025-03-09 08:39:23"
"7499";"192.168.1.101";"Week 2 PLANO";"47";"4";"9156";"Red";"crosses_starting_line";"starting_line";"Success";"3";"2025-03-09 08:39:25"
"7500";"192.168.1.104";"Week 2 PLANO";"47";"5";"148";"Blue";"scores_coral_level_4";"reef";"Success";"8";"2025-03-09 08:39:26"
"7501";"192.168.1.148";"Week 2 PLANO";"47";"6";"10312";"Red";"scores_coral_level_1";"reef";"Failure";"0";"2025-03-09 08:39:27"
"7502";"192.168.1.141";"Week 2 PLANO";"47";"6";"8732";"Blue";"scores_coral_level_4";"reef";"Success";"8";"2025-03-09 08:39:27"
"7503";"192.168.1.101";"Week 2 PLANO";"47";"7";"9156";"Red";"auton_center";"starting_pad";"Success";"0";"2025-03-09 08:39:28"
"7504";"192.168.1.104";"Week 2 PLANO";"47";"8";"148";"Blue";"picks_up_coral";"station";"Success";"0";"2025-03-09 08:39:29"
"7505";"192.168.1.101";"Week 2 PLANO";"47";"9";"9156";"Red";"scores_coral_level_4";"reef";"Failure";"0";"2025-03-09 08:39:30"
"7506";"192.168.1.148";"Week 2 PLANO";"47";"10";"10312";"Red";"picks_up_coral";"station";"Success";"0";"2025-03-09 08:39:30"
"7507";"192.168.1.148";"Week 2 PLANO";"47";"13";"10312";"Red";"scores_coral_level_1";"reef";"Failure";"0";"2025-03-09 08:39:34"
"7508";"192.168.1.104";"Week 2 PLANO";"47";"14";"148";"Blue";"scores_coral_level_4";"reef";"Success";"8";"2025-03-09 08:39:34"
"7509";"192.168.1.104";"Week 2 PLANO";"47";"16";"148";"Blue";"picks_up_coral";"station";"Success";"0";"2025-03-09 08:39:36"
"7510";"192.168.1.148";"Week 2 PLANO";"47";"23";"10312";"Red";"picks_up_coral";"station";"Success";"0";"2025-03-09 08:39:44"
"7511";"192.168.1.104";"Week 2 PLANO";"47";"24";"148";"Blue";"scores_coral_level_4";"reef";"Success";"4";"2025-03-09 08:39:45"
"7512";"192.168.1.101";"Week 2 PLANO";"47";"25";"9156";"Red";"scores_coral_level_4";"reef";"Success";"4";"2025-03-09 08:39:46"
"7513";"192.168.1.104";"Week 2 PLANO";"47";"27";"148";"Blue";"picks_up_algae";"mid_field";"Success";"0";"2025-03-09 08:39:47"
"7514";"192.168.1.132";"Week 2 PLANO";"47";"28";"4192";"Red";"scores_coral_level_4";"reef";"Success";"4";"2025-03-09 08:39:48"
"7515";"192.168.1.104";"Week 2 PLANO";"47";"31";"148";"Blue";"scores_algae_net";"net";"Success";"4";"2025-03-09 08:39:52"
"7516";"192.168.1.148";"Week 2 PLANO";"47";"33";"10312";"Red";"scores_coral_level_2";"reef";"Failure";"0";"2025-03-09 08:39:54"
"7517";"192.168.1.148";"Week 2 PLANO";"47";"34";"10312";"Red";"scores_coral_level_2";"reef";"Success";"2";"2025-03-09 08:39:55"
"7518";"192.168.1.104";"Week 2 PLANO";"47";"35";"148";"Blue";"picks_up_coral";"station";"Success";"0";"2025-03-09 08:39:55"
"7519";"192.168.1.132";"Week 2 PLANO";"47";"36";"4192";"Red";"picks_up_coral";"station";"Success";"0";"2025-03-09 08:39:57"
"7520";"192.168.1.104";"Week 2 PLANO";"47";"41";"148";"Blue";"scores_coral_level_4";"reef";"Failure";"0";"2025-03-09 08:40:02"
"7521";"192.168.1.101";"Week 2 PLANO";"47";"42";"9156";"Red";"picks_up_coral";"station";"Success";"0";"2025-03-09 08:40:03"
"7522";"192.168.1.132";"Week 2 PLANO";"47";"43";"4192";"Red";"scores_coral_level_4";"reef";"Success";"4";"2025-03-09 08:40:04"
"7523";"192.168.1.104";"Week 2 PLANO";"47";"44";"148";"Blue";"picks_up_algae";"mid_field";"Success";"0";"2025-03-09 08:40:04"
"7524";"192.168.1.148";"Week 2 PLANO";"47";"47";"10312";"Red";"scores_coral_level_2";"reef";"Success";"2";"2025-03-09 08:40:08"
"7525";"192.168.1.104";"Week 2 PLANO";"47";"49";"148";"Blue";"scores_algae_net";"net";"Success";"4";"2025-03-09 08:40:10"
"7526";"192.168.1.132";"Week 2 PLANO";"47";"51";"4192";"Red";"picks_up_coral";"station";"Success";"0";"2025-03-09 08:40:12"
"7527";"192.168.1.126";"Week 2 PLANO";"47";"54";"8816";"Blue";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 08:40:14"
"7528";"192.168.1.104";"Week 2 PLANO";"47";"54";"148";"Blue";"picks_up_coral";"station";"Success";"0";"2025-03-09 08:40:14"
"7529";"192.168.1.148";"Week 2 PLANO";"47";"54";"10312";"Red";"picks_up_coral";"station";"Success";"0";"2025-03-09 08:40:15"
"7530";"192.168.1.132";"Week 2 PLANO";"47";"57";"4192";"Red";"scores_coral_level_4";"reef";"Success";"4";"2025-03-09 08:40:18"
"7531";"192.168.1.104";"Week 2 PLANO";"47";"60";"148";"Blue";"scores_coral_level_4";"reef";"Success";"4";"2025-03-09 08:40:21"
"7532";"192.168.1.101";"Week 2 PLANO";"47";"61";"9156";"Red";"picks_up_coral";"station";"Success";"0";"2025-03-09 08:40:22"
"7533";"192.168.1.104";"Week 2 PLANO";"47";"62";"148";"Blue";"picks_up_algae";"mid_field";"Success";"0";"2025-03-09 08:40:23"
"7534";"192.168.1.132";"Week 2 PLANO";"47";"63";"4192";"Red";"picks_up_coral";"station";"Success";"0";"2025-03-09 08:40:24"
"7535";"192.168.1.148";"Week 2 PLANO";"47";"63";"10312";"Red";"scores_coral_level_2";"reef";"Success";"2";"2025-03-09 08:40:24"
"7536";"192.168.1.101";"Week 2 PLANO";"47";"67";"9156";"Red";"scores_coral_level_4";"reef";"Success";"4";"2025-03-09 08:40:28"
"7537";"192.168.1.104";"Week 2 PLANO";"47";"69";"148";"Blue";"scores_algae_net";"net";"Success";"4";"2025-03-09 08:40:29"
"7538";"192.168.1.132";"Week 2 PLANO";"47";"68";"4192";"Red";"scores_coral_level_4";"reef";"Success";"4";"2025-03-09 08:40:29"
"7539";"192.168.1.141";"Week 2 PLANO";"47";"71";"8732";"Blue";"scores_coral_level_4";"reef";"Success";"4";"2025-03-09 08:40:32"
"7540";"192.168.1.101";"Week 2 PLANO";"47";"72";"9156";"Red";"picks_up_coral";"station";"Success";"0";"2025-03-09 08:40:33"
"7541";"192.168.1.148";"Week 2 PLANO";"47";"73";"10312";"Red";"picks_up_coral";"station";"Success";"0";"2025-03-09 08:40:33"
"7542";"192.168.1.104";"Week 2 PLANO";"47";"73";"148";"Blue";"picks_up_coral";"station";"Success";"0";"2025-03-09 08:40:34"
"7543";"192.168.1.104";"Week 2 PLANO";"47";"80";"148";"Blue";"scores_coral_level_4";"reef";"Success";"4";"2025-03-09 08:40:40"
"7544";"192.168.1.132";"Week 2 PLANO";"47";"82";"4192";"Red";"picks_up_coral";"station";"Success";"0";"2025-03-09 08:40:42"
"7545";"192.168.1.104";"Week 2 PLANO";"47";"82";"148";"Blue";"picks_up_algae";"mid_field";"Success";"0";"2025-03-09 08:40:43"
"7546";"192.168.1.148";"Week 2 PLANO";"47";"83";"10312";"Red";"scores_coral_level_2";"reef";"Failure";"0";"2025-03-09 08:40:43"
"7547";"192.168.1.104";"Week 2 PLANO";"47";"84";"148";"Blue";"scores_algae_net";"net";"Success";"4";"2025-03-09 08:40:45"
"7548";"192.168.1.141";"Week 2 PLANO";"47";"84";"8732";"Blue";"scores_coral_level_4";"reef";"Success";"4";"2025-03-09 08:40:45"
"7549";"192.168.1.101";"Week 2 PLANO";"47";"85";"9156";"Red";"scores_coral_level_4";"reef";"Failure";"0";"2025-03-09 08:40:46"
"7550";"192.168.1.148";"Week 2 PLANO";"47";"87";"10312";"Red";"scores_coral_level_1";"reef";"Success";"1";"2025-03-09 08:40:47"
"7551";"192.168.1.148";"Week 2 PLANO";"47";"89";"10312";"Red";"picks_up_coral";"station";"Success";"0";"2025-03-09 08:40:49"
"7552";"192.168.1.104";"Week 2 PLANO";"47";"92";"148";"Blue";"picks_up_coral";"station";"Success";"0";"2025-03-09 08:40:53"
"7553";"192.168.1.101";"Week 2 PLANO";"47";"94";"9156";"Red";"picks_up_coral";"station";"Success";"0";"2025-03-09 08:40:55"
"7554";"192.168.1.132";"Week 2 PLANO";"47";"95";"4192";"Red";"scores_coral_level_4";"reef";"Success";"4";"2025-03-09 08:40:56"
"7555";"192.168.1.132";"Week 2 PLANO";"47";"103";"4192";"Red";"picks_up_coral";"station";"Success";"0";"2025-03-09 08:41:04"
"7556";"192.168.1.104";"Week 2 PLANO";"47";"103";"148";"Blue";"scores_coral_level_4";"reef";"Success";"4";"2025-03-09 08:41:04"
"7557";"192.168.1.141";"Week 2 PLANO";"47";"104";"8732";"Blue";"scores_coral_level_1";"reef";"Success";"1";"2025-03-09 08:41:04"
"7558";"192.168.1.148";"Week 2 PLANO";"47";"108";"10312";"Red";"scores_coral_level_2";"reef";"Success";"2";"2025-03-09 08:41:08"
"7559";"192.168.1.104";"Week 2 PLANO";"47";"112";"148";"Blue";"picks_up_algae";"mid_field";"Success";"0";"2025-03-09 08:41:12"
"7560";"192.168.1.104";"Week 2 PLANO";"47";"112";"148";"Blue";"scores_algae_net";"net";"Success";"4";"2025-03-09 08:41:13"
"7561";"192.168.1.132";"Week 2 PLANO";"47";"112";"4192";"Red";"scores_coral_level_4";"reef";"Success";"4";"2025-03-09 08:41:13"
"7562";"192.168.1.101";"Week 2 PLANO";"47";"113";"9156";"Red";"scores_coral_level_4";"reef";"Success";"4";"2025-03-09 08:41:14"
"7563";"192.168.1.104";"Week 2 PLANO";"47";"117";"148";"Blue";"picks_up_coral";"station";"Success";"0";"2025-03-09 08:41:17"
"7564";"192.168.1.148";"Week 2 PLANO";"47";"117";"10312";"Red";"picks_up_coral";"station";"Success";"0";"2025-03-09 08:41:18"
"7565";"192.168.1.132";"Week 2 PLANO";"47";"118";"4192";"Red";"picks_up_coral";"station";"Success";"0";"2025-03-09 08:41:19"
"7566";"192.168.1.104";"Week 2 PLANO";"47";"122";"148";"Blue";"scores_coral_level_4";"reef";"Success";"4";"2025-03-09 08:41:23"
"7567";"192.168.1.104";"Week 2 PLANO";"47";"125";"148";"Blue";"picks_up_coral";"station";"Success";"0";"2025-03-09 08:41:26"
"7568";"192.168.1.148";"Week 2 PLANO";"47";"128";"10312";"Red";"scores_coral_level_2";"reef";"Success";"2";"2025-03-09 08:41:29"
"7569";"192.168.1.104";"Week 2 PLANO";"47";"131";"148";"Blue";"scores_coral_level_4";"reef";"Success";"4";"2025-03-09 08:41:32"
"7570";"192.168.1.104";"Week 2 PLANO";"47";"135";"148";"Blue";"picks_up_coral";"station";"Success";"0";"2025-03-09 08:41:36"
"7571";"192.168.1.104";"Week 2 PLANO";"47";"139";"148";"Blue";"scores_coral_level_3";"reef";"Success";"3";"2025-03-09 08:41:40"
"7572";"192.168.1.148";"Week 2 PLANO";"47";"141";"10312";"Red";"picks_up_coral";"station";"Success";"0";"2025-03-09 08:41:42"
"7573";"192.168.1.132";"Week 2 PLANO";"47";"144";"4192";"Red";"scores_coral_level_4";"reef";"Success";"4";"2025-03-09 08:41:44"
"7574";"192.168.1.141";"Week 2 PLANO";"47";"148";"8732";"Blue";"scores_coral_level_1";"reef";"Success";"1";"2025-03-09 08:41:49"
"7575";"192.168.1.101";"Week 2 PLANO";"47";"149";"9156";"Red";"attempts_parked";"barge";"Success";"2";"2025-03-09 08:41:52"
"7576";"192.168.1.104";"Week 2 PLANO";"47";"149";"148";"Blue";"attempts_deep_climb";"barge";"Success";"12";"2025-03-09 08:41:54"
"7577";"192.168.1.132";"Week 2 PLANO";"47";"149";"4192";"Red";"attempts_parked";"barge";"Success";"2";"2025-03-09 08:41:56"
"7578";"192.168.1.126";"Week 2 PLANO";"48";"0";"5682";"Blue";"starting_position_1";"starting_pad";"Success";"0";"2025-03-09 08:49:29"
"7579";"192.168.1.104";"Week 2 PLANO";"48";"1";"5411";"Blue";"auton_center";"starting_pad";"Success";"0";"2025-03-09 08:49:29"
"7580";"192.168.1.132";"Week 2 PLANO";"48";"1";"5431";"Red";"auton_center";"starting_pad";"Success";"0";"2025-03-09 08:49:30"
"7581";"192.168.1.104";"Week 2 PLANO";"48";"3";"5411";"Blue";"auton_center";"starting_pad";"Success";"0";"2025-03-09 08:49:31"
"7582";"192.168.1.101";"Week 2 PLANO";"48";"4";"3310";"Red";"crosses_starting_line";"starting_line";"Success";"3";"2025-03-09 08:49:33"
"7583";"192.168.1.126";"Week 2 PLANO";"48";"5";"5682";"Blue";"auton_center";"starting_pad";"Success";"0";"2025-03-09 08:49:34"
"7584";"192.168.1.101";"Week 2 PLANO";"48";"6";"3310";"Red";"starting_position_1";"starting_pad";"Success";"0";"2025-03-09 08:49:34"
"7585";"192.168.1.104";"Week 2 PLANO";"48";"6";"5411";"Blue";"scores_coral_level_4";"reef";"Failure";"0";"2025-03-09 08:49:35"
"7586";"192.168.1.148";"Week 2 PLANO";"48";"6";"4206";"Red";"crosses_starting_line";"starting_line";"Success";"3";"2025-03-09 08:49:35"
"7587";"192.168.1.101";"Week 2 PLANO";"48";"8";"3310";"Red";"auton_center";"starting_pad";"Success";"0";"2025-03-09 08:49:37"
"7588";"192.168.1.101";"Week 2 PLANO";"48";"9";"3310";"Red";"scores_coral_level_4";"reef";"Success";"8";"2025-03-09 08:49:38"
"7589";"192.168.1.101";"Week 2 PLANO";"48";"11";"3310";"Red";"picks_up_coral";"station";"Success";"0";"2025-03-09 08:49:39"
"7590";"192.168.1.101";"Week 2 PLANO";"48";"12";"3310";"Red";"scores_coral_level_4";"reef";"Failure";"0";"2025-03-09 08:49:40"
"7591";"192.168.1.132";"Week 2 PLANO";"48";"17";"5431";"Red";"crosses_starting_line";"starting_line";"Success";"3";"2025-03-09 08:49:46"
"7592";"192.168.1.101";"Week 2 PLANO";"48";"21";"3310";"Red";"picks_up_coral";"station";"Success";"0";"2025-03-09 08:49:50"
"7593";"192.168.1.132";"Week 2 PLANO";"48";"24";"5431";"Red";"scores_coral_level_4";"reef";"Success";"4";"2025-03-09 08:49:53"
"7594";"192.168.1.101";"Week 2 PLANO";"48";"28";"3310";"Red";"scores_coral_level_4";"reef";"Success";"4";"2025-03-09 08:49:57"
"7595";"192.168.1.148";"Week 2 PLANO";"48";"28";"4206";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 08:49:57"
"7596";"192.168.1.126";"Week 2 PLANO";"48";"29";"5682";"Blue";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 08:49:58"
"7597";"192.168.1.148";"Week 2 PLANO";"48";"32";"4206";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 08:50:00"
"7598";"192.168.1.132";"Week 2 PLANO";"48";"32";"5431";"Red";"picks_up_coral";"station";"Success";"0";"2025-03-09 08:50:00"
"7599";"192.168.1.101";"Week 2 PLANO";"48";"34";"3310";"Red";"picks_up_coral";"station";"Success";"0";"2025-03-09 08:50:02"
"7600";"192.168.1.148";"Week 2 PLANO";"48";"34";"4206";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 08:50:03"
"7601";"192.168.1.101";"Week 2 PLANO";"48";"37";"3310";"Red";"scores_coral_level_4";"reef";"Success";"4";"2025-03-09 08:50:06"
"7602";"192.168.1.104";"Week 2 PLANO";"48";"40";"5411";"Blue";"picks_up_coral";"station";"Success";"0";"2025-03-09 08:50:09"
"7603";"192.168.1.132";"Week 2 PLANO";"48";"41";"5431";"Red";"scores_coral_level_4";"reef";"Failure";"0";"2025-03-09 08:50:10"
"7604";"192.168.1.101";"Week 2 PLANO";"48";"43";"3310";"Red";"picks_up_coral";"station";"Success";"0";"2025-03-09 08:50:12"
"7605";"192.168.1.101";"Week 2 PLANO";"48";"44";"3310";"Red";"picks_up_coral";"station";"Failure";"0";"2025-03-09 08:50:13"
"7606";"192.168.1.104";"Week 2 PLANO";"48";"45";"5411";"Blue";"scores_coral_level_4";"reef";"Success";"4";"2025-03-09 08:50:13"
"7607";"192.168.1.148";"Week 2 PLANO";"48";"46";"4206";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 08:50:15"
"7608";"192.168.1.101";"Week 2 PLANO";"48";"47";"3310";"Red";"picks_up_coral";"station";"Success";"0";"2025-03-09 08:50:16"
"7609";"192.168.1.148";"Week 2 PLANO";"48";"50";"4206";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 08:50:19"
"7610";"192.168.1.104";"Week 2 PLANO";"48";"53";"5411";"Blue";"picks_up_coral";"station";"Success";"0";"2025-03-09 08:50:22"
"7611";"192.168.1.101";"Week 2 PLANO";"48";"53";"3310";"Red";"scores_coral_level_4";"reef";"Success";"4";"2025-03-09 08:50:22"
"7612";"192.168.1.104";"Week 2 PLANO";"48";"57";"5411";"Blue";"scores_coral_level_4";"reef";"Success";"4";"2025-03-09 08:50:26"
"7613";"192.168.1.101";"Week 2 PLANO";"48";"59";"3310";"Red";"picks_up_coral";"station";"Success";"0";"2025-03-09 08:50:28"
"7614";"192.168.1.104";"Week 2 PLANO";"48";"62";"5411";"Blue";"picks_up_algae";"mid_field";"Success";"0";"2025-03-09 08:50:31"
"7615";"192.168.1.101";"Week 2 PLANO";"48";"64";"3310";"Red";"scores_coral_level_4";"reef";"Success";"4";"2025-03-09 08:50:33"
"7616";"192.168.1.104";"Week 2 PLANO";"48";"67";"5411";"Blue";"scores_algae_net";"net";"Success";"4";"2025-03-09 08:50:36"
"7617";"192.168.1.101";"Week 2 PLANO";"48";"69";"3310";"Red";"picks_up_coral";"station";"Success";"0";"2025-03-09 08:50:38"
"7618";"192.168.1.104";"Week 2 PLANO";"48";"71";"5411";"Blue";"picks_up_algae";"mid_field";"Success";"0";"2025-03-09 08:50:40"
"7619";"192.168.1.101";"Week 2 PLANO";"48";"73";"3310";"Red";"scores_coral_level_4";"reef";"Success";"4";"2025-03-09 08:50:42"
"7620";"192.168.1.132";"Week 2 PLANO";"48";"75";"5431";"Red";"picks_up_coral";"station";"Success";"0";"2025-03-09 08:50:44"
"7621";"192.168.1.104";"Week 2 PLANO";"48";"77";"5411";"Blue";"scores_algae_net";"net";"Success";"4";"2025-03-09 08:50:45"
"7622";"192.168.1.101";"Week 2 PLANO";"48";"79";"3310";"Red";"picks_up_coral";"station";"Success";"0";"2025-03-09 08:50:48"
"7623";"192.168.1.104";"Week 2 PLANO";"48";"81";"5411";"Blue";"picks_up_algae";"mid_field";"Success";"0";"2025-03-09 08:50:50"
"7624";"192.168.1.104";"Week 2 PLANO";"48";"84";"5411";"Blue";"picks_up_algae";"mid_field";"Failure";"0";"2025-03-09 08:50:52"
"7625";"192.168.1.101";"Week 2 PLANO";"48";"90";"3310";"Red";"scores_coral_level_4";"reef";"Success";"4";"2025-03-09 08:50:59"
"7626";"192.168.1.104";"Week 2 PLANO";"48";"92";"5411";"Blue";"picks_up_coral";"station";"Success";"0";"2025-03-09 08:51:01"
"7627";"192.168.1.104";"Week 2 PLANO";"48";"96";"5411";"Blue";"scores_coral_level_4";"reef";"Success";"4";"2025-03-09 08:51:04"
"7628";"192.168.1.101";"Week 2 PLANO";"48";"96";"3310";"Red";"picks_up_coral";"station";"Success";"0";"2025-03-09 08:51:05"
"7629";"192.168.1.132";"Week 2 PLANO";"48";"98";"5431";"Red";"scores_coral_level_1";"reef";"Success";"1";"2025-03-09 08:51:06"
"7630";"192.168.1.104";"Week 2 PLANO";"48";"101";"5411";"Blue";"picks_up_coral";"station";"Success";"0";"2025-03-09 08:51:10"
"7631";"192.168.1.101";"Week 2 PLANO";"48";"101";"3310";"Red";"scores_coral_level_4";"reef";"Failure";"0";"2025-03-09 08:51:10"
"7632";"192.168.1.101";"Week 2 PLANO";"48";"104";"3310";"Red";"picks_up_coral";"station";"Success";"0";"2025-03-09 08:51:13"
"7633";"192.168.1.132";"Week 2 PLANO";"48";"106";"5431";"Red";"picks_up_coral";"station";"Success";"0";"2025-03-09 08:51:15"
"7634";"192.168.1.104";"Week 2 PLANO";"48";"108";"5411";"Blue";"scores_coral_level_4";"reef";"Success";"4";"2025-03-09 08:51:16"
"7635";"192.168.1.148";"Week 2 PLANO";"48";"110";"4206";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 08:51:18"
"7636";"192.168.1.101";"Week 2 PLANO";"48";"111";"3310";"Red";"scores_coral_level_4";"reef";"Failure";"0";"2025-03-09 08:51:20"
"7637";"192.168.1.101";"Week 2 PLANO";"48";"113";"3310";"Red";"picks_up_coral";"station";"Failure";"0";"2025-03-09 08:51:22"
"7638";"192.168.1.104";"Week 2 PLANO";"48";"115";"5411";"Blue";"picks_up_algae";"mid_field";"Success";"0";"2025-03-09 08:51:24"
"7639";"192.168.1.101";"Week 2 PLANO";"48";"116";"3310";"Red";"picks_up_coral";"station";"Success";"0";"2025-03-09 08:51:25"
"7640";"192.168.1.132";"Week 2 PLANO";"48";"118";"5431";"Red";"scores_coral_level_1";"reef";"Success";"1";"2025-03-09 08:51:26"
"7641";"192.168.1.104";"Week 2 PLANO";"48";"118";"5411";"Blue";"scores_algae_net";"net";"Success";"4";"2025-03-09 08:51:27"
"7642";"192.168.1.132";"Week 2 PLANO";"48";"122";"5431";"Red";"picks_up_coral";"station";"Success";"0";"2025-03-09 08:51:30"
"7643";"192.168.1.101";"Week 2 PLANO";"48";"122";"3310";"Red";"scores_coral_level_4";"reef";"Success";"4";"2025-03-09 08:51:31"
"7644";"192.168.1.104";"Week 2 PLANO";"48";"123";"5411";"Blue";"picks_up_coral";"station";"Success";"0";"2025-03-09 08:51:32"
"7645";"192.168.1.101";"Week 2 PLANO";"48";"125";"3310";"Red";"picks_up_coral";"station";"Success";"0";"2025-03-09 08:51:34"
"7646";"192.168.1.148";"Week 2 PLANO";"48";"126";"4206";"Red";"plays_defense";"opponent_side";"Success";"0";"2025-03-09 08:51:35"
"7647";"192.168.1.101";"Week 2 PLANO";"48";"130";"3310";"Red";"scores_coral_level_4";"reef";"Success";"4";"2025-03-09 08:51:39"
"7648";"192.168.1.104";"Week 2 PLANO";"48";"131";"5411";"Blue";"scores_coral_level_1";"reef";"Success";"1";"2025-03-09 08:51:39"
"7649";"192.168.1.132";"Week 2 PLANO";"48";"139";"5431";"Red";"scores_coral_level_1";"reef";"Success";"1";"2025-03-09 08:51:48"
"7650";"192.168.1.101";"Week 2 PLANO";"48";"148";"3310";"Red";"attempts_deep_climb";"barge";"Success";"12";"2025-03-09 08:51:57"
"7651";"192.168.1.126";"Week 2 PLANO";"49";"0";"1296";"Blue";"starting_position_1";"starting_pad";"Success";"0";"2025-03-09 08:58:33"
"7652";"192.168.1.101";"Week 2 PLANO";"49";"1";"8818";"Red";"starting_position_3";"starting_pad";"Success";"0";"2025-03-09 08:58:33"
"7653";"192.168.1.148";"Week 2 PLANO";"49";"1";"9492";"Red";"crosses_starting_line";"starting_line";"Success";"3";"2025-03-09 08:58:34"
"7654";"192.168.1.132";"Week 2 PLANO";"49";"3";"3355";"Red";"auton_center";"starting_pad";"Success";"0";"2025-03-09 08:58:35"
"7655";"192.168.1.148";"Week 2 PLANO";"49";"2";"9492";"Red";"auton_left";"starting_pad";"Success";"0";"2025-03-09 08:58:35"
"7656";"192.168.1.132";"Week 2 PLANO";"49";"4";"3355";"Red";"crosses_starting_line";"starting_line";"Success";"3";"2025-03-09 08:58:37"
"7657";"192.168.1.101";"Week 2 PLANO";"49";"4";"8818";"Red";"auton_center";"starting_pad";"Success";"0";"2025-03-09 08:58:37"
"7658";"192.168.1.141";"Week 2 PLANO";"49";"6";"7119";"Blue";"scores_coral_level_4";"reef";"Success";"8";"2025-03-09 08:58:38"
"7659";"192.168.1.148";"Week 2 PLANO";"49";"5";"9492";"Red";"scores_coral_level_4";"reef";"Failure";"0";"2025-03-09 08:58:38"
"7660";"192.168.1.126";"Week 2 PLANO";"49";"6";"1296";"Blue";"auton_left";"starting_pad";"Success";"0";"2025-03-09 08:58:39"
"7661";"192.168.1.126";"Week 2 PLANO";"49";"10";"1296";"Blue";"scores_coral_level_4";"reef";"Failure";"0";"2025-03-09 08:58:42"
"7662";"192.168.1.101";"Week 2 PLANO";"49";"11";"8818";"Red";"scores_coral_level_4";"reef";"Failure";"0";"2025-03-09 08:58:43"
"7663";"192.168.1.148";"Week 2 PLANO";"49";"15";"9492";"Red";"picks_up_coral";"station";"Failure";"0";"2025-03-09 08:58:48"
"7664";"192.168.1.126";"Week 2 PLANO";"49";"26";"1296";"Blue";"picks_up_coral";"station";"Success";"0";"2025-03-09 08:58:59"
"7665";"192.168.1.101";"Week 2 PLANO";"49";"28";"8818";"Red";"picks_up_algae";"mid_field";"Success";"0";"2025-03-09 08:59:01"
"7666";"192.168.1.104";"Week 2 PLANO";"49";"29";"10014";"Blue";"scores_coral_level_2";"reef";"Success";"2";"2025-03-09 08:59:01"
"7667";"192.168.1.104";"Week 2 PLANO";"49";"31";"10014";"Blue";"picks_up_algae";"mid_field";"Success";"0";"2025-03-09 08:59:04"
"7668";"192.168.1.126";"Week 2 PLANO";"49";"32";"1296";"Blue";"scores_coral_level_4";"reef";"Success";"4";"2025-03-09 08:59:05"
"7669";"192.168.1.104";"Week 2 PLANO";"49";"33";"10014";"Blue";"scores_algae_processor";"processor";"Success";"6";"2025-03-09 08:59:06"
"7670";"192.168.1.126";"Week 2 PLANO";"49";"37";"1296";"Blue";"picks_up_coral";"station";"Success";"0";"2025-03-09 08:59:10"
"7671";"192.168.1.104";"Week 2 PLANO";"49";"39";"10014";"Blue";"picks_up_algae";"mid_field";"Success";"0";"2025-03-09 08:59:12"
"7672";"192.168.1.101";"Week 2 PLANO";"49";"39";"8818";"Red";"picks_up_algae";"mid_field";"Success";"0";"2025-03-09 08:59:12"
"7673";"192.168.1.104";"Week 2 PLANO";"49";"41";"10014";"Blue";"scores_algae_processor";"processor";"Success";"6";"2025-03-09 08:59:13"
